project,feature_selection,metrics_configuration,precision_mean,precision_max,recall_mean,recall_max,f1_measure_mean,f1_measure_max,auc_roc_mean,auc_roc_max,brier_score_mean,brier_score_max,original_num_files_per_version,original_num_defective_files_per_version,original_training_num_files,original_testing_num_files,original_training_num_defective_files,original_testing_num_defective_files,num_training_files,num_testing_files,num_training_defective_files,num_testing_defective_files
hive,f_classif_50,Fowler,0.4863433781850681,0.4869629085567389,0.8596365996106424,0.8643737832576249,0.6212196772691876,0.6223678053345812,0.7151665661446891,0.716287885651455,0.3365416666666667,0.3375,10655,2520,37120,16155,37120,4400,52795,24000,13630,7705
hive,f_classif_50,Traditional,0.5947472103592473,0.9408866995073892,0.5707792207792208,1.0,0.5542847765772876,0.7345043408035534,0.6117869613829878,0.7832842340649938,0.38301746008058496,0.6130428294284436,10655,2520,37120,16155,37120,4400,74435,33505,25985,14630
hive,f_classif_50,Traditional + Designite,0.5787704533777329,0.7153484729835552,0.4780585639791416,1.0,0.4750910609034023,0.7239944521497919,0.5782027792573304,0.7422798179163954,0.41376129865338507,0.5401217487548423,10655,2520,37120,16155,37120,4400,60240,27105,21465,12465
hive,f_classif_50,Traditional + Designite + Fowler,0.6848588698207896,0.7671232876712328,0.5653297682709446,1.0,0.5789717661438913,0.7512820512820512,0.6364182353419068,0.7452103434598308,0.3636769299419902,0.4993306559571621,10655,2520,37120,16155,37120,4400,25055,11205,9985,5610
hive,f_classif_50,Traditional + Fowler,0.6502793948237182,0.7939393939393941,0.4794046661303298,0.7610619469026548,0.5310542085188991,0.7298245614035087,0.6283952791232561,0.7456311360214714,0.3603570100409074,0.4957233172182968,10655,2520,37120,16155,37120,4400,30020,13445,11085,6215
hive,mutual_info_classif_20p,Designite,0.5624995502184997,0.5644329896907216,0.17894103489771362,0.1809065383072604,0.27149920428615776,0.2734161867232495,0.5302150529679827,0.5304551514733056,0.44159749123777897,0.4423538092602841,10655,2520,37120,16155,37120,4400,60240,27105,21465,12465
hive,mutual_info_classif_20p,Designite + Fowler,0.5182385468121884,0.5213776722090261,0.9430406852248392,0.9735902926481084,0.6688525502236689,0.6711915535444947,0.7714551960326151,0.7744172961611877,0.29259673451129503,0.2999329009170208,10655,2520,37120,16155,37120,4400,48805,22355,12310,7005
hive,mutual_info_classif_20p,Fowler,0.6118355065195588,0.6118355065195586,0.3958468526930564,0.3958468526930565,0.4806934594168638,0.4806934594168637,0.6385493852296211,0.6385493852296212,0.27458333333333323,0.2745833333333333,10655,2520,37120,16155,37120,4400,52795,24000,13630,7705
hive,mutual_info_classif_20p,Traditional,0.5668712540170354,0.7265973254086181,0.4534859876965139,1.0,0.4458761350141195,0.7046491969568892,0.5740807421926278,0.7362500169750084,0.4106402029547828,0.5633487539173258,10655,2520,37120,16155,37120,4400,74435,33505,25985,14630
hive,mutual_info_classif_20p,Traditional + Designite,0.6069989092385117,0.9761904761904762,0.4998395507420778,1.0,0.508218286589625,0.7266666666666667,0.5999368518737713,0.7818290804416301,0.3920309905921416,0.5574617229293488,10655,2520,37120,16155,37120,4400,60240,27105,21465,12465
hive,mutual_info_classif_20p,Traditional + Designite + Fowler,0.7124445251658582,0.8131760078662733,0.5372549019607844,1.0,0.5642499731666394,0.7732585320243104,0.6417731167534038,0.7836410947513297,0.3583668005354753,0.4993306559571621,10655,2520,37120,16155,37120,4400,25055,11205,9985,5610
hive,mutual_info_classif_20p,Traditional + Fowler,0.6622973603286939,0.910785619174434,0.4504424778761062,0.7578439259855189,0.5068646694628602,0.7179878048780488,0.62076065802519,0.7519734301855258,0.3663815544812198,0.4949795462997397,10655,2520,37120,16155,37120,4400,30020,13445,11085,6215
hive,mutual_info_classif_50p,Designite,0.5056487337678787,0.5160142348754448,0.2352186121139189,0.2699558764540714,0.3204732421063585,0.3484338596945379,0.5194364918493093,0.5234295371301939,0.4577568714259362,0.4652278177458034,10655,2520,37120,16155,37120,4400,60240,27105,21465,12465
hive,mutual_info_classif_50p,Designite + Fowler,0.5235675842607417,0.5337925096857512,0.8988579586009993,0.9157744468236974,0.6616510535344987,0.6659505907626209,0.7627351682255811,0.7661566772919296,0.28807872959069564,0.29210467456944755,10655,2520,37120,16155,37120,4400,48805,22355,12310,7005
hive,mutual_info_classif_50p,Fowler,0.5792115378295771,0.5912106135986733,0.4648280337443219,0.4717715768981181,0.5157251572642856,0.5202436402723039,0.6525428907598566,0.6557065852083553,0.28027083333333325,0.2883333333333333,10655,2520,37120,16155,37120,4400,52795,24000,13630,7705
hive,mutual_info_classif_50p,Traditional,0.5529399504296245,0.680289217227287,0.4971975393028025,1.0,0.48630215085599293,0.7186910006293267,0.5820689683268979,0.7385058371395075,0.4071780331293836,0.5633487539173258,10655,2520,37120,16155,37120,4400,74435,33505,25985,14630
hive,mutual_info_classif_50p,Traditional + Designite,0.5859389260454549,0.8394736842105263,0.5218612113918975,1.0,0.5135595890265803,0.7342022116903634,0.5953568352041454,0.7678123746490173,0.39874561888950383,0.5465781221176904,10655,2520,37120,16155,37120,4400,60240,27105,21465,12465
hive,mutual_info_classif_50p,Traditional + Designite + Fowler,0.6940444314079045,0.7758007117437722,0.5659536541889483,1.0,0.5851154119604745,0.7517543859649122,0.6425389361203901,0.7492162597429907,0.3575635876840696,0.4993306559571621,10655,2520,37120,16155,37120,4400,25055,11205,9985,5610
hive,mutual_info_classif_50p,Traditional + Fowler,0.6776219068285029,0.7790948275862069,0.4514078841512469,0.7433628318584071,0.5140279773784071,0.7380952380952379,0.6278132090189155,0.7599653495258093,0.3588694682037933,0.493120119003347,10655,2520,37120,16155,37120,4400,30020,13445,11085,6215
hive,recursive_elimination,Designite,0.5356563860030701,0.5617715617715617,0.27817890092258324,0.8355395106297633,0.338105744767088,0.6233727367948526,0.5310122646689419,0.5579678427465756,0.448699501936912,0.4643054786939679,10655,2520,37120,16155,37120,4400,60240,27105,21465,12465
hive,recursive_elimination,Designite + Fowler,0.5422020732119286,0.5485175202156334,0.8740185581727337,0.9114917915774446,0.6691100140368851,0.6785907859078592,0.7685565103567252,0.7779311892157068,0.2708118989040483,0.2768955490941624,10655,2520,37120,16155,37120,4400,48805,22355,12310,7005
hive,recursive_elimination,Fowler,0.4891808346213292,0.4891808346213292,0.8215444516547696,0.8215444516547696,0.6132235408089126,0.6132235408089125,0.7079492740016714,0.7079492740016715,0.3327083333333332,0.3327083333333333,10655,2520,37120,16155,37120,4400,52795,24000,13630,7705
hive,recursive_elimination,Traditional,0.5496432968317964,0.6883897500790889,0.5169514695830485,1.0,0.4951994106716377,0.7149663216691309,0.5803830195597361,0.7413751114692209,0.4115803611401284,0.5633487539173258,10655,2520,37120,16155,37120,4400,74435,33505,25985,14630
hive,recursive_elimination,Traditional + Designite,0.5185795110242,0.7013282732447818,0.34047332531087043,0.7653429602888087,0.3869087210881787,0.7299158377964805,0.5607250506335774,0.7414488025487759,0.4216011805939864,0.555801512636045,10655,2520,37120,16155,37120,4400,60240,27105,21465,12465
hive,recursive_elimination,Traditional + Designite + Fowler,0.7268065710246181,0.92573402417962,0.531372549019608,1.0,0.5560492295306365,0.7534065934065934,0.6412001261630658,0.7622280206257497,0.3589468987059349,0.4993306559571621,10655,2520,37120,16155,37120,4400,25055,11205,9985,5610
hive,recursive_elimination,Traditional + Fowler,0.6389771460284182,0.7263064658990257,0.4817377312952534,0.7803700724054706,0.5250879354234831,0.7179684494036167,0.6226116042368384,0.7290361292950063,0.3667534399404983,0.4786165860914838,10655,2520,37120,16155,37120,4400,30020,13445,11085,6215
isis,all,Designite,0.007244236157965438,0.008898776418242492,0.2545454545454546,0.3636363636363637,0.01408456383184003,0.01737242128121607,0.5007237599176307,0.5334171158621526,0.2566798941798941,0.29927248677248675,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,all,Designite + Fowler,0.008667373561936165,0.014354066985645932,0.3909090909090909,0.8181818181818182,0.016946359064172075,0.028213166144200632,0.5681542699724518,0.7388429752066117,0.25673603504928805,0.3433734939759036,21102,384,87280,18230,87280,95,45895,9130,805,55
isis,all,Fowler,0.016452150572255554,0.022535211267605642,0.5666666666666667,0.6666666666666666,0.031916793888864745,0.04359673024523161,0.6760238095238096,0.7507142857142857,0.21586174242424244,0.4995265151515152,21102,384,87280,18230,87280,95,53455,10560,1060,60
isis,all,Traditional,0.01151317693706955,0.021052631578947368,0.268,0.52,0.021221691420733726,0.03592814371257485,0.5568711028385296,0.5974825500232667,0.15759888965995836,0.32593106638908165,21102,384,87280,18230,87280,95,100590,21615,2675,125
isis,all,Traditional + Designite,0.020801010626494344,0.05263157894736842,0.2,0.4090909090909091,0.034398840942283834,0.06666666666666668,0.5542971352431711,0.6000545091151354,0.09656084656084657,0.22255291005291009,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,all,Traditional + Designite + Fowler,0.042129195370855035,0.08771929824561403,0.17272727272727273,0.5454545454545454,0.06136413085380061,0.14705882352941174,0.5597925981122702,0.7037382016890213,0.06460296096904443,0.1440107671601615,21102,384,87280,18230,87280,95,19760,3715,505,55
isis,all,Traditional + Fowler,0.032709327627507986,0.0625,0.2333333333333333,0.6666666666666666,0.052824139171237725,0.0914285714285714,0.5825411913814955,0.7596641318124207,0.07612781954887217,0.14943609022556392,21102,384,87280,18230,87280,95,28325,5320,730,60
isis,chi2_20p,Designite,0.0110507697439198,0.015197568389057753,0.3272727272727273,0.4545454545454545,0.021379583223423898,0.029411764705882363,0.5565244382532856,0.619344679304706,0.21755952380952387,0.21825396825396826,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,chi2_20p,Designite + Fowler,0.03590215831023856,0.0392156862745098,0.7363636363636366,0.8181818181818182,0.06845530644619817,0.07441860465116279,0.8081267217630854,0.8413223140495869,0.12097480832420593,0.135815991237678,21102,384,87280,18230,87280,95,45895,9130,805,55
isis,chi2_20p,Fowler,0.02490047091048948,0.025,0.6666666666666667,0.6666666666666666,0.048007708689920166,0.04819277108433735,0.7587380952380952,0.759047619047619,0.15023674242424245,0.15293560606060605,21102,384,87280,18230,87280,95,53455,10560,1060,60
isis,chi2_20p,Traditional,0.022801690460913248,0.05172413793103448,0.4800000000000001,0.92,0.04144965309268626,0.0851063829787234,0.6655002326663564,0.8658864588180548,0.15114503816793895,0.260235947258848,21102,384,87280,18230,87280,95,100590,21615,2675,125
isis,chi2_20p,Traditional + Designite,0.03640711771266221,0.07936507936507936,0.3409090909090909,0.6363636363636364,0.059904582813335785,0.11764705882352942,0.6217703349282295,0.7445642299073344,0.10145502645502646,0.1984126984126984,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,chi2_20p,Traditional + Designite + Fowler,0.06792087607866708,0.14285714285714285,0.5,0.9090909090909092,0.11128197507299742,0.2051282051282051,0.6875,0.8090536512667661,0.13055181695827725,0.28802153432032296,21102,384,87280,18230,87280,95,19760,3715,505,55
isis,chi2_20p,Traditional + Fowler,0.04790410244200052,0.10256410256410256,0.5166666666666667,0.8333333333333334,0.08170745053591519,0.16393442622950824,0.6840937896070975,0.8102027883396705,0.15225563909774434,0.29887218045112784,21102,384,87280,18230,87280,95,28325,5320,730,60
isis,chi2_50p,Designite,0.007195066102052233,0.013157894736842105,0.2363636363636364,0.4545454545454545,0.013963555027482144,0.02557544757033248,0.5000439101205256,0.6023560050875173,0.2401124338624339,0.2523148148148148,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,chi2_50p,Designite + Fowler,0.013494830154163352,0.016666666666666666,0.6181818181818182,0.8181818181818182,0.02641062359694869,0.032667876588021776,0.6722038567493114,0.7628099173553718,0.2744249726177437,0.291894852135816,21102,384,87280,18230,87280,95,45895,9130,805,55
isis,chi2_50p,Fowler,0.019665013038516317,0.02008928571428572,0.75,0.75,0.03832351895958423,0.0391304347826087,0.7679761904761906,0.7704761904761905,0.21425189393939395,0.23768939393939395,21102,384,87280,18230,87280,95,53455,10560,1060,60
isis,chi2_50p,Traditional,0.011211461589600723,0.021021021021021026,0.34,1.0,0.021130015806391872,0.03910614525139665,0.559320614239181,0.6198371335504886,0.22389544297941244,0.8720795743696507,21102,384,87280,18230,87280,95,100590,21615,2675,125
isis,chi2_50p,Traditional + Designite,0.019903777811239302,0.0547945205479452,0.2590909090909091,0.5454545454545454,0.035363594508192035,0.08421052631578947,0.5796120767972867,0.6871176791230089,0.10453042328042328,0.1984126984126984,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,chi2_50p,Traditional + Designite + Fowler,0.0573881511304424,0.08333333333333333,0.2363636363636364,0.5454545454545454,0.08512779559891373,0.1142857142857143,0.5838238946845504,0.6709513164431197,0.07900403768506056,0.2072678331090175,21102,384,87280,18230,87280,95,19760,3715,505,55
isis,chi2_50p,Traditional + Fowler,0.03978496511899258,0.08108108108108109,0.3416666666666667,0.75,0.0684297202203479,0.12244897959183675,0.6207382762991127,0.780893536121673,0.10648496240601504,0.22180451127819548,21102,384,87280,18230,87280,95,28325,5320,730,60
isis,f_classif_20,Designite,0.0110507697439198,0.015197568389057753,0.3272727272727273,0.4545454545454545,0.021379583223423898,0.029411764705882363,0.5565244382532856,0.619344679304706,0.21755952380952387,0.21825396825396826,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,f_classif_20,Designite + Fowler,0.03734932689736658,0.039408866995073885,0.7363636363636366,0.8181818181818182,0.07106764620380324,0.07476635514018692,0.8103030303030303,0.8413223140495869,0.11664841182913473,0.135815991237678,21102,384,87280,18230,87280,95,45895,9130,805,55
isis,f_classif_20,Fowler,0.02490047091048948,0.025,0.6666666666666667,0.6666666666666666,0.048007708689920166,0.04819277108433735,0.7587380952380952,0.759047619047619,0.15023674242424245,0.15293560606060605,21102,384,87280,18230,87280,95,53455,10560,1060,60
isis,f_classif_20,Traditional,0.024479016482120152,0.045045045045045036,0.4520000000000001,0.84,0.04414141558922511,0.07352941176470587,0.6603182875756165,0.824839460214053,0.13377284293314828,0.267175572519084,21102,384,87280,18230,87280,95,100590,21615,2675,125
isis,f_classif_20,Traditional + Designite,0.030105259552901036,0.0851063829787234,0.3136363636363636,0.5,0.049567406265243384,0.11594202898550725,0.6046029919447642,0.6755496335776149,0.10866402116402116,0.1875,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,f_classif_20,Traditional + Designite + Fowler,0.03490654654117937,0.08695652173913042,0.30909090909090914,1.0,0.05933325036947092,0.14035087719298245,0.5701875310481868,0.7396299056135122,0.17644683714670256,0.9838492597577388,21102,384,87280,18230,87280,95,19760,3715,505,55
isis,f_classif_20,Traditional + Fowler,0.048435882974552216,0.09090909090909093,0.475,0.75,0.0829801085965181,0.13333333333333333,0.6770437262357414,0.7782002534854247,0.12546992481203004,0.2359022556390977,21102,384,87280,18230,87280,95,28325,5320,730,60
isis,f_classif_50,Designite,0.010419645000521213,0.012326656394453005,0.2545454545454546,0.3636363636363637,0.020010814937976053,0.023845007451564832,0.5395811882987099,0.5750560232572225,0.17953042328042326,0.2166005291005291,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,f_classif_50,Designite + Fowler,0.013498615954421657,0.016885553470919325,0.6454545454545454,0.8181818181818182,0.02644386708810436,0.03308823529411765,0.680275482093664,0.7647382920110195,0.2853231106243154,0.2979189485213581,21102,384,87280,18230,87280,95,45895,9130,805,55
isis,f_classif_50,Fowler,0.025392243292290857,0.02723735408560312,0.6083333333333334,0.75,0.048680447208410985,0.05204460966542751,0.7353095238095241,0.7564285714285715,0.13915719696969694,0.2372159090909091,21102,384,87280,18230,87280,95,53455,10560,1060,60
isis,f_classif_50,Traditional,0.01948645869340001,0.04878048780487805,0.368,1.0,0.0347633878077416,0.07476635514018692,0.5865709632387157,0.6576081898557469,0.19738607448531115,0.8762433495257923,21102,384,87280,18230,87280,95,100590,21615,2675,125
isis,f_classif_50,Traditional + Designite,0.018043656015515015,0.038461538461538464,0.21818181818181814,0.5454545454545454,0.03068140970335701,0.05882352941176471,0.5558097631881774,0.6489764399491247,0.11147486772486773,0.2490079365079365,21102,384,87280,18230,87280,95,70865,15120,1720,110
isis,f_classif_50,Traditional + Designite + Fowler,0.05518427760661363,0.1176470588235294,0.2,0.2727272727272727,0.08079678531179754,0.14285714285714285,0.5660519125683059,0.6028936910084449,0.07873485868102288,0.14939434724091522,21102,384,87280,18230,87280,95,19760,3715,505,55
isis,f_classif_50,Traditional + Fowler,0.042512534881329785,0.09090909090909093,0.26666666666666666,0.6666666666666666,0.06724023564359698,0.11764705882352942,0.5967839036755386,0.7382762991128009,0.08054511278195489,0.19172932330827067,21102,384,87280,18230,87280,95,28325,5320,730,60
