dataset,feature_selection,precision_mean,precision_max,recall_mean,recall_max,f1_measure_mean,f1_measure_max,auc_roc_mean,auc_roc_max,brier_score_mean,brier_score_max
Designite,recursive_elimination,0.017136621306888925,0.017167381974248927,0.5263157894736842,0.5263157894736842,0.03319250084156001,0.03325020781379883,0.4073576465978843,0.4080090113621523,0.7061212121212121,0.7090909090909091
Designite + Fowler,all,0.0728030012181774,0.08974358974358974,0.3142857142857142,0.3809523809523809,0.11651146918680008,0.1414141414141414,0.6071957671957671,0.6333333333333333,0.11262939958592133,0.2422360248447205
Designite + Fowler,chi2_20p,0.07661474074626631,0.08256880733944955,0.3999999999999999,0.42857142857142855,0.1285885165855561,0.13846153846153847,0.6464550264550264,0.6613756613756614,0.11780538302277432,0.12318840579710146
Designite + Fowler,chi2_50p,0.07292099214803766,0.08602150537634409,0.3571428571428571,0.3809523809523809,0.12081736052981065,0.14035087719298245,0.6275132275132275,0.6455026455026455,0.11387163561076605,0.13975155279503104
Designite + Fowler,f_classif_20,0.0767447649560661,0.08256880733944955,0.3999999999999999,0.42857142857142855,0.12877042281575513,0.13846153846153847,0.6465608465608466,0.6613756613756614,0.11759834368530023,0.12318840579710146
Designite + Fowler,f_classif_50,0.06774879685696387,0.08163265306122447,0.36190476190476184,0.3809523809523809,0.1138501445354763,0.13445378151260504,0.6249206349206349,0.6428571428571428,0.12349896480331264,0.14596273291925466
Designite + Fowler,mutual_info_classif_20p,0.05043390582459517,0.07339449541284404,0.3809523809523809,0.3809523809523809,0.0888658518134958,0.12307692307692307,0.6093121693121692,0.6370370370370371,0.1722567287784679,0.18219461697722567
Designite + Fowler,mutual_info_classif_50p,0.06980600432468125,0.08333333333333333,0.3809523809523809,0.42857142857142855,0.11787635682718196,0.13953488372093026,0.633915343915344,0.6619047619047621,0.12412008281573501,0.14078674948240166
Designite + Fowler,recursive_elimination,0.07956228409041416,0.08860759493670886,0.3380952380952381,0.3809523809523809,0.12811494609913637,0.14,0.6246031746031745,0.6322751322751322,0.10134575569358177,0.13043478260869565
Fowler,all,0.05316233646656423,0.056737588652482275,0.47586206896551736,0.5517241379310345,0.09560810901018325,0.10289389067524116,0.6223178269355888,0.6503903708523096,0.23902662993572082,0.2571166207529844
Fowler,chi2_20p,0.08316062176165803,0.08333333333333333,0.5517241379310346,0.5517241379310345,0.14453548571195632,0.14479638009049772,0.6926545217957061,0.6928432010409891,0.17392102846648302,0.17447199265381086
Fowler,chi2_50p,0.05883707779962707,0.060606060606060615,0.5310344827586208,0.5517241379310345,0.10591528226649487,0.10921501706484643,0.6491964866623292,0.6588809368900457,0.23893480257116625,0.25895316804407714
Fowler,f_classif_20,0.08316062176165803,0.08333333333333333,0.5517241379310346,0.5517241379310345,0.14453548571195632,0.14479638009049772,0.6926545217957061,0.6928432010409891,0.17392102846648302,0.17447199265381086
Fowler,f_classif_50,0.05857854514283747,0.06037735849056604,0.5310344827586208,0.5517241379310345,0.10549898624160241,0.108843537414966,0.6486776187378008,0.658409238776838,0.23994490358126724,0.25895316804407714
Fowler,mutual_info_classif_20p,0.08333333333333334,0.08333333333333333,0.5517241379310346,0.5517241379310345,0.1447963800904977,0.14479638009049772,0.6928432010409891,0.6928432010409891,0.1735537190082645,0.17355371900826447
Fowler,mutual_info_classif_50p,0.09045678757214368,0.09411764705882353,0.5310344827586208,0.5517241379310345,0.15449087538965703,0.16080402010050251,0.6922153545868575,0.703220559531555,0.155188246097337,0.1763085399449036
Fowler,recursive_elimination,0.05019166296593698,0.05614035087719298,0.46896551724137936,0.5517241379310345,0.09066587746336555,0.10191082802547773,0.6134450227716329,0.6489752765126869,0.24977043158861342,0.26170798898071623
Traditional,all,0.039747370386462665,0.06986899563318777,0.48644067796610163,0.6779661016949152,0.07288740659041779,0.12379110251450676,0.5799068553590611,0.6805866958885147,0.33120331950207477,0.5609958506224066
Traditional,chi2_20p,0.0353069736657976,0.05029585798816568,0.5033898305084745,0.6440677966101694,0.06575866864124352,0.09251700680272107,0.5669224779934972,0.6515979496644053,0.3726556016597511,0.6360995850622406
Traditional,chi2_50p,0.037034129651518685,0.06423982869379015,0.47118644067796617,0.5932203389830508,0.0682612661805124,0.11406844106463875,0.5706208681484258,0.6612981133163673,0.33481327800829874,0.4846473029045643
Traditional,f_classif_20,0.03455671302383958,0.04486251808972504,0.4796610169491526,0.6271186440677966,0.06415970413343279,0.08266666666666668,0.5609066462882726,0.6330303008456554,0.36182572614107883,0.7315352697095435
Traditional,f_classif_50,0.033115821894661904,0.06304347826086956,0.43050847457627117,0.576271186440678,0.0610977632484242,0.1117533718689788,0.5599798859482802,0.6540995897886943,0.3168879668049792,0.5821576763485478
Traditional,mutual_info_classif_20p,0.04334352325702239,0.057494866529774126,0.5101694915254238,0.6271186440677966,0.07940190453233559,0.10256410256410256,0.6068286845121802,0.6566048345817503,0.3012448132780083,0.4933609958506224
Traditional,mutual_info_classif_50p,0.035930699282319296,0.06306306306306306,0.5457627118644068,1.0,0.0665303770146151,0.11133200795228627,0.563608705996006,0.6488151453762914,0.4194190871369295,0.9751037344398341
Traditional,recursive_elimination,0.03815244139661417,0.07058823529411765,0.4627118644067796,0.7796610169491526,0.06990624338114024,0.12396694214876032,0.585949722080038,0.6905536050292339,0.2968464730290456,0.5348547717842324
Traditional + Designite,all,0.03830945721594242,0.06938775510204083,0.4342105263157895,0.6842105263157895,0.06957603999428416,0.12014134275618375,0.5763484393365548,0.7078000522397805,0.2880606060606061,0.4412121212121212
Traditional + Designite,chi2_20p,0.02997018222251673,0.03789473684210527,0.3921052631578948,0.5,0.05562765633595871,0.07017543859649124,0.5475414653258456,0.5950927256105524,0.3041818181818182,0.3654545454545455
Traditional + Designite,chi2_50p,0.03832347898608802,0.06451612903225806,0.4578947368421053,1.0,0.06944570568278993,0.11188811188811187,0.5771483609768839,0.6708567324017239,0.3090909090909091,0.9763636363636364
Traditional + Designite,f_classif_20,0.029054583125084278,0.039337474120082816,0.368421052631579,0.7105263157894737,0.053660884224639105,0.07366984993178717,0.539855687606112,0.6480671281180619,0.2966060606060606,0.4115151515151515
Traditional + Designite,f_classif_50,0.028356599503622106,0.05303030303030303,0.3473684210526316,0.5526315789473685,0.05194080873286244,0.09271523178807947,0.5401854512211048,0.6243306778111533,0.2758787878787879,0.4703030303030303
Traditional + Designite,mutual_info_classif_20p,0.03605729979275073,0.06538461538461539,0.42105263157894735,0.8421052631578947,0.0656960992112865,0.1140939597315436,0.5725300378738409,0.6940054851769624,0.2829696969696969,0.4472727272727273
Traditional + Designite,mutual_info_classif_50p,0.03642044604667184,0.05436893203883495,0.4,0.7368421052631579,0.06625926372175968,0.10126582278481013,0.5702543424317618,0.7173664620608594,0.2673333333333333,0.3848484848484848
Traditional + Designite,recursive_elimination,0.03824295387609987,0.06860158311345646,0.4342105263157895,0.7894736842105263,0.06956600822733365,0.12470023980815348,0.5814973227112447,0.7326139480214183,0.27799999999999997,0.41696969696969705
Traditional + Designite + Fowler,all,0.10333244782556421,0.14705882352941174,0.5666666666666667,0.8888888888888888,0.1711593934524048,0.2352941176470588,0.6318363273453094,0.7255489021956087,0.30965909090909094,0.8295454545454546
Traditional + Designite + Fowler,chi2_20p,0.10926435518424182,0.14545454545454545,0.6999999999999998,0.8888888888888888,0.1883337743209326,0.25,0.6961077844311376,0.8037258815701929,0.3073863636363636,0.4204545454545455
Traditional + Designite + Fowler,chi2_50p,0.11142860173219996,0.20512820512820512,0.6555555555555556,1.0,0.18596252527568488,0.3333333333333333,0.661610113107119,0.8516300731869594,0.33295454545454545,0.8693181818181818
Traditional + Designite + Fowler,f_classif_20,0.10050882444073542,0.14,0.6,1.0,0.17119844544806367,0.23728813559322035,0.6694610778443113,0.7634730538922155,0.2681818181818182,0.4488636363636364
Traditional + Designite + Fowler,f_classif_50,0.11987557919926513,0.18421052631578946,0.5666666666666667,0.7777777777777778,0.19554493372484982,0.2978723404255319,0.6629740518962076,0.7960745176314038,0.2505681818181818,0.4375
Traditional + Designite + Fowler,mutual_info_classif_20p,0.11750961536210189,0.15789473684210525,0.6222222222222221,0.8888888888888888,0.19619256261817922,0.25531914893617025,0.6904524284763804,0.800731869594145,0.24829545454545454,0.375
Traditional + Designite + Fowler,mutual_info_classif_50p,0.10838877200624805,0.15625,0.5666666666666667,1.0,0.17934979741231008,0.25,0.6539920159680639,0.7874251497005988,0.2676136363636364,0.4034090909090909
Traditional + Designite + Fowler,recursive_elimination,0.08917351207982574,0.1794871794871795,0.45555555555555555,0.8888888888888888,0.14717313002004123,0.29166666666666663,0.6119095143047237,0.7930805056553559,0.24772727272727274,0.4545454545454545
Traditional + Fowler,all,0.0882889551493166,0.1176470588235294,0.6470588235294117,0.7647058823529411,0.15484468758094963,0.19607843137254904,0.6630321741956451,0.735944101397465,0.32242744063324535,0.4116094986807388
Traditional + Fowler,chi2_20p,0.06688017635194024,0.08823529411764706,0.7058823529411766,1.0,0.12164255983457677,0.16042780748663102,0.6138527786805331,0.72708807279818,0.46992084432717673,0.9445910290237468
Traditional + Fowler,chi2_50p,0.07972324759895182,0.10852713178294572,0.6529411764705882,0.8823529411764706,0.14146556562098359,0.19178082191780824,0.6466363340916478,0.7529249268768281,0.35910290237467024,0.4485488126649077
Traditional + Fowler,f_classif_20,0.07848000428734021,0.11382113821138212,0.7294117647058823,1.0,0.14068706924327481,0.2,0.6477169320766981,0.7612122196945076,0.42664907651715034,0.9313984168865436
Traditional + Fowler,f_classif_50,0.08074324291708018,0.1048951048951049,0.6058823529411764,0.8823529411764706,0.14205392571666653,0.1875,0.6400958726031849,0.7643808904777379,0.32875989445910286,0.3984168865435356
Traditional + Fowler,mutual_info_classif_20p,0.07983423689468569,0.11009174311926606,0.6882352941176471,1.0,0.14243376403899916,0.1904761904761905,0.6586204094897627,0.7886740331491713,0.3683377308707124,0.4960422163588391
Traditional + Fowler,mutual_info_classif_50p,0.07202606194048929,0.0859375,0.6529411764705882,0.8823529411764706,0.12949321098205446,0.15294117647058825,0.6300617484562887,0.6967013324666882,0.3907651715039578,0.4722955145118734
Traditional + Fowler,recursive_elimination,0.08260134611186055,0.11607142857142858,0.6529411764705882,1.0,0.14503120378011616,0.20155038759689925,0.6383490412739682,0.7456126096847578,0.374934036939314,0.9551451187335092
Designite,all,0.18901749777648472,0.193856853086062,0.8153935185185187,0.8379629629629629,0.30677378908131825,0.3100811123986095,0.5278499486113436,0.5378308290083151,0.6571605447791993,0.6768468840280644
Designite,chi2_20p,0.19845596790205905,0.2710526315789474,0.6917824074074075,0.8298611111111112,0.2793548443687518,0.3047821466524973,0.5224858797458936,0.5248249646557658,0.5864424267437063,0.675402393726785
Designite,chi2_50p,0.2054527493563437,0.2717678100263852,0.664236111111111,0.8298611111111112,0.27927763072707956,0.3071380319747805,0.5288156949327529,0.5311651273322544,0.5583161370202229,0.6698307882789929
Designite,f_classif_20,0.20617030116730803,0.2710526315789474,0.622337962962963,0.8298611111111112,0.2661090470823292,0.3047821466524973,0.5227586349219636,0.5251089393009283,0.5413124226165911,0.675402393726785
Designite,f_classif_50,0.19864230882545414,0.2717678100263852,0.7207175925925926,0.7893518518518519,0.29270399700992533,0.3070688878883386,0.530172960033112,0.5310395622895623,0.5924267437061495,0.6355757325629385
Designite,mutual_info_classif_20p,0.19708993525075674,0.2552204176334107,0.6104166666666668,0.7962962962962963,0.27299612495202663,0.3113826657614845,0.5292665955131425,0.5381531707498558,0.52294676021461,0.6287659925711927
Designite,mutual_info_classif_50p,0.1946845961465965,0.19501133786848074,0.7883101851851853,0.7962962962962963,0.31224912594793797,0.3132969034608379,0.5403881413118292,0.541543426902543,0.6191291787040857,0.6240198101527032
Designite,recursive_elimination,0.19266810859899616,0.196044211751018,0.7853009259259258,0.8368055555555556,0.3093196974283762,0.3133426313342631,0.5353802469910895,0.5429845182952917,0.6254230293025176,0.6791167973586463
Designite + Fowler,all,0.1884290772416773,0.19086935405536667,0.8889639639639639,0.990990990990991,0.3108234662164541,0.3143418467583497,0.7134254909445024,0.7244471522038062,0.42433349491032474,0.4847309743092584
Designite + Fowler,chi2_20p,0.18344072652783364,0.1920272241127856,0.953153153153153,0.9954954954954957,0.30748803028236793,0.3158736505397841,0.7203842897759248,0.7253414468243367,0.4622879301987397,0.4866698982064954
Designite + Fowler,chi2_50p,0.18578127108010764,0.1898854961832061,0.9092342342342341,0.9954954954954957,0.30842782121515394,0.31338582677165355,0.7142586163023424,0.7286005451404691,0.43875424139602526,0.4808531265147843
Designite + Fowler,f_classif_20,0.18455974459502802,0.1926374180534544,0.9484234234234235,0.9887387387387389,0.3087794296024925,0.3147919241862381,0.7211019887350687,0.7254937582884351,0.4572952011633543,0.4810954920019389
Designite + Fowler,f_classif_50,0.18592751014938597,0.1886005560704356,0.9186936936936936,0.9954954954954957,0.309168997029288,0.31283627978478096,0.7167205567870967,0.7271067917455749,0.44178380998545813,0.4835191468734853
Designite + Fowler,mutual_info_classif_20p,0.18372515225357985,0.1969066032123736,0.8833333333333334,0.9346846846846848,0.3035968674623341,0.31152941176470583,0.7042685134890458,0.7117747160522826,0.4362578768783325,0.4631604459524964
Designite + Fowler,mutual_info_classif_50p,0.18292701976699757,0.18894472361809045,0.9184684684684685,0.9887387387387389,0.30499893795234245,0.30895645028759244,0.7117464558529196,0.7252221667620907,0.45048473097430924,0.4815802229762482
Designite + Fowler,recursive_elimination,0.18785814582824945,0.19243986254295534,0.8876126126126126,0.990990990990991,0.30996924955297267,0.3160016122531237,0.7121794730635036,0.7267556801777334,0.425496849248667,0.4806107610276297
Fowler,all,0.18498495946503024,0.1870355078447564,0.8511705685618729,0.9180602006688964,0.3037337280055375,0.3077354260089686,0.6577605469361417,0.6699899857212677,0.48731717509402417,0.5160885917258671
Fowler,chi2_20p,0.19236015645606117,0.1923676012461059,0.8252508361204013,0.8260869565217391,0.31199615177314005,0.312065698041693,0.6652519701136868,0.665431252854948,0.45476389469285416,0.4550773088173841
Fowler,chi2_50p,0.182903562293502,0.18415841584158416,0.9078595317725752,0.9648829431438128,0.3043064603226907,0.30760749724366043,0.6645076073380546,0.6744185489358032,0.5180317592979524,0.5434600919348098
Fowler,f_classif_20,0.19235866749805222,0.1923676012461059,0.8250836120401338,0.8260869565217391,0.31198224251942946,0.312065698041693,0.6652161135654346,0.665431252854948,0.4547012118679482,0.4550773088173841
Fowler,f_classif_50,0.18747360007361896,0.1891696750902527,0.8714046822742475,0.9046822742474916,0.3085472257995487,0.312463768115942,0.6661225894656815,0.6745227645159126,0.4878604262432094,0.501044713748433
Fowler,mutual_info_classif_20p,0.19236164541407014,0.1923676012461059,0.825418060200669,0.8260869565217391,0.31201006102685064,0.312065698041693,0.6652878266619389,0.665431252854948,0.4548265775177602,0.4550773088173841
